title,date,year,link,media,reporter
"So, What Exactly Does Our Robot Future Look Like?","Sep 29, 2022",2022,https://news.google.com/read/CBMidkFVX3lxTE1abXRCdFRxb3RWYmZ1VkdYenBMcEtvWmhiRlV5Y2V0OU5zdFZjYWJZa1M2bWY2NHoxcVgtLWQ2dFprcnBodlRDRHpQanhnQ1AzdzloZWN5RGFoWC1CaE5mQWQxTlhlV1lPV0xGZlJBemFEUEEtUGc?hl=en-US&gl=US&ceid=US%3Aen,Literary Hub,By Jay Novella & Steven Novella
Oregon robotic sex toy pioneer appears to have shut down,"Dec 2, 2022",2022,https://news.google.com/read/CBMiqAFBVV95cUxNODNvMUJvWm9CbnRhMjdPQlRxQTEtVGhlWTlzU2NaRmU2dUF6RDFKV3ZzSW13Z3pGLVRYUXdXTEh4WG1zUEpzaGJKc0lkVVV0QUFEejdfWlpzM2IyaFpOcmZqSHA0RlVzeW4xNFBrajhkeFBxQVBWa3kyWDBqTE5BTUFodnhTei1CM0M5d29aRi13cmd0RkRHV3lMQXFXWWRQUEdFVGM3dW_SAbwBQVVfeXFMUGhuUXVtcjl4VTVSbEpIaUl3TEwzVGtDM2tpbERQUVQ0NUtDNHluLWJ1Y09YTUxmbGllbTQweEhMYU8zRGlMUzhrMFV1YkhYVEZ3YWdLS3NjeE4wVFE5eVAtT0EwZmp6dHpQU0taenNnSzdyTGVJRk5SdEFsN2I4eE9LRkRKdDhUWHkyalEzTm1YVVJVQWhRTkhCMkgyUDVsbEhNVnFKOXh1M19HMVo2Nmc5V1lQa2Z0R2Q5d0g?hl=en-US&gl=US&ceid=US%3Aen,OregonLive,By Mike Rogoway
The world's first sex robot has been given a Scottish accent and people are baffled,"Jun 8, 2022",2022,https://news.google.com/read/CBMif0FVX3lxTE55b2Y3d1FTUjIxNWxPOGlCWktOQVNHVUdMdGt4WTNKRlVLTlBKWlJwYWlhWS0zRXhxNTlWdUZQdC1zRWVmUUUwck9wZ2NpZE5vdEJBbHhjaXlISVJWc1dPNmxORFc4TjhIbXlmNnlXVUtRenhmb1UtSWlFRUYtVDjSAYQBQVVfeXFMT2c0QWNnRVNaWEQ0aUtiYjBlNEVwbFhsazh0cmlzSG8xaURvRVRveklRX2NmTURkWGJfam9scC1nV09xVHpOUHN5VzBKNGhLMlF5YlVUT2x6dmwwN1RES3VLcnlnMGliV1NvTVNLbDRIWWplQkJvLVpFc2lXYmFaWmZ1TkQ2?hl=en-US&gl=US&ceid=US%3Aen,The Mirror,By Craig Williams
The women whose boyfriends are made out of plastic,"Aug 25, 2022",2022,https://news.google.com/read/CBMipAFBVV95cUxPd3MxbXJMX1FMUjRvZG1nbzl1YmFSSlhOb0oxbnA1aVFqaUU3VnhTNzhvaW9GZ1BpOGkzZkNmVzk0dmdORjBMbWx0enR6bzlfcWgzTWdIcEhXS2NwOUlKZV9rdkY3Zk15b0R2NGFBMnRpR3p1TmF4aG5ZNDVIVExBS3pkQXJBYlNWVC1DSjdnekJaVFN2LUZfVzk4TE1IWW1QTXJCWA?hl=en-US&gl=US&ceid=US%3Aen,Dazed,By Isabelle Truman
How Everyone Got So Lonely,"Apr 4, 2022",2022,https://news.google.com/read/CBMioAFBVV95cUxPVFE3c1N4UXhhRDVXRW9rd2FLcWJlUW5ldVlta3hHTjlVSnNZRlVsYUJKR1ZWeDBqWmRyQURVdVJWSkREM2lZUzZ5STg2WVI2NkRJSWtjbnBKYUc2RmJSU3VhdllGS05RdlBaR2lSZm5uZ2diSGdkYjdOQ25BZFk3UXhscnI5R1E5YjdITkYtTzdFalNyUXlpUWRucFQ3Wllk?hl=en-US&gl=US&ceid=US%3Aen,The New Yorker,By Zoë Heller
“Sexy Robots” Are Coming to Miami,"Dec 22, 2022",2022,https://news.google.com/read/CBMic0FVX3lxTE9GQUlZZW83akVaSTdvVnI5TThuTFdlLVBSRG9xSlJfNGh3WElDU0ZOTWV2SFRxNHEyek5kdkFRb2syY0dlYzVKNmJGZ05EVnBzZWJYTE5xQmF4SW1BbnFhWTVfRFpQSHRpem5WUUU0RUs0TkE?hl=en-US&gl=US&ceid=US%3Aen,Hyperallergic,By Sarah Rose Sharp
"Love, sex, and robots: Sara Wenger receives prestigious fellowship for work on the ethics of humanoid robots","Apr 27, 2022",2022,https://news.google.com/read/CBMinAFBVV95cUxPdVJRQmVBZldkU2xtSnp2Q0NLSVB0b2x6ZnFvODJaZkdBeXVKMldFdkFsUWM4bF8xaWx6V2dYQzV4b016cTlKOGNndE41dzFaMVM2XzE1MGtqcTJUNnJFU2UybWdwUURXNGVSMU0tUG9lRERLWjRmT1cyTVl5U25fX0xMWXF4RTFJVWJkc3hJTkVLeTNOZ01fR0xfUmI?hl=en-US&gl=US&ceid=US%3Aen,College of Liberal Arts and Human Sciences,
"Paedophiles could be allowed to use child sex robots to live out fantasies, researchers argue","Dec 9, 2022",2022,https://news.google.com/read/CBMiygFBVV95cUxOVUJyMkRWc3lfVV9xLXR0ZEp0bk95SDktbW9pOXZnREVHMzRncG5uVHVwOVRSOFo5ZWRVdlJ1TE1BWTI2bHdva3I0QXFRM1FKWi1MVjV6VzQ0aFU4dG85TTZTSmlRY196X3hhOHJaNTVYV2FYNHdzQlRzaVdHbVNHOVhhQ08zTl83c21Jal8zN25nOFg1QThfNWswSXdTQVB6R3JfS21TOVNyeFJDTnVvZHlFNldyNkdSZnp0ZFg5WlBCNWMwTTZJNnB30gHPAUFVX3lxTE1PY0p1VmpjRFBBWC1IaXo4U1doR0R2M01mVnd5eDRNcTAyOG9JUlhQSDhTaWFMNFcycXJQdElWcUJkMVVubnh2V1k2MXU2LS1kdFNxNTRMTUFoZ09zdE0wcE00U1VKLWtTWTZsbV9VY2VSZDQzWi1nMkxGTEQ3X1N2cDNkSnBPT05nZWZHZ2RHTUNiS3psdVNrU0NhbzJpeWZkZzFBaU1neEJxUHk3b3VfRk5FUDBVYVRWUE9MQmpobjdPVk5CbFFoRHkxMmhqcw?hl=en-US&gl=US&ceid=US%3Aen,Daily Mail,By John Ely
"Viral sex robot clip reignites public interest in ""sextech"" -","Jun 9, 2022",2022,https://news.google.com/read/CBMiS0FVX3lxTE9aVVlTTkZGNlRsY2UtbE0xblVOR00wNHV0YS1zazlCVGZOM1htXzRzLV9Xc3g2dzV0bjR1U3otQ082djJoQTNld3BVNA?hl=en-US&gl=US&ceid=US%3Aen,Happy Mag,By Amy Davidson
Robosexuals: How close are we to the inevitable era of artificial intelligence-driven sex robots?,"Feb 7, 2022",2022,https://news.google.com/read/CBMi2gFBVV95cUxPYS01djFVd19jNHY4d19hRWlfUmRheWhVQmdhZllzbzZjMVBkdGRCNnh0YzR2VldWcnItaElKNS0xN2NVa0YxTUpNVzlWSWY1QnI0X2huQWtxRWZvT1NRM0NfaWVRMkJnNEdwQzAwazNmaEZOcGhaMERXNWdqNllVZ2JhX1RmN1VwcjQyX2JFaC1iUUlNeGZFYUhVSFdvV3NiOVktQ3U1RXpIMExEWGxEc2ptS0RyVWF1ZDY4cFptd0xsdW9ncUdKTmluQjNkbUU3cDZITVhXZUFrZw?hl=en-US&gl=US&ceid=US%3Aen,Genetic Literacy Project,
Disturbing AI oral sex robot gets upgrade so users can control it with simple phrase...,"Jul 22, 2022",2022,https://news.google.com/read/CBMiekFVX3lxTE9ERDJqblZYQzdBZDdndmdyc3ppdC1NdlMxOXE5UWJET1RvWUhObllFU2wwaHVycC1FQ25wT2RIc2xkTXVEQUtmVHVhTjgxRnlVOEJtZHEtQjJEcXRMVXV0OEtBdU5BbENXVGpIWUVnN2hNMUFxanVqRzFR0gF_QVVfeXFMT1ZHcC1PQUtLdEJfMmV5Xy1wbThETzk1clNBVDJCMTBCU1VhbW5vdzBDVVhjWTNlb1NQY1hmYzFXdGc0cExldHJHUDBFajl5bkc2S2tfMmQ0T0I5dXY0c1hnMGJ6MUpPOXdaVzJfNmFqR0o0bFNGMUJ6a3lhVVhRUQ?hl=en-US&gl=US&ceid=US%3Aen,The Sun,By Tyler Baum
Inside bizarre ‘Facebook for sex robot owners’ where doll lovers swap tips and very personal photos...,"Mar 19, 2022",2022,https://news.google.com/read/CBMihgFBVV95cUxOTENMZXcxQklKcEU2YTc4ZDk5SGNIZUt4QjllR2xOb0VHbkhCamdIUGY0eGhoZkc1TTZCRFlsMjBHYi12ckpUb0NobFV4N2R1M1J6blFwYWY1dnRCZUhrdml5dEZFb05mWnZNaWM0Qjl1b21aMERMb2xvTEM2RXFGaGYySFk0d9IBiwFBVV95cUxPQkZSSVZQQU9FcnRERXM0TmxUOXk2QmxONjB2WXFZTERHam83V3Z3SWpsUURiRmpGNFp0cVJnR2ZQVjRYYUFJY3Vna2EyU09UcjRTOC1oMUt0TWR6bTNyR2kwSDRqNW1HaF92ellCdjBvdGM0UUlTcjZoUGpqV3lVVW1BMnp4cXRlMkJJ?hl=en-US&gl=US&ceid=US%3Aen,The US Sun,By Charlotte Edwards
"Elon Musk, Tesla Set To Reveal ‘Optimus’ Robot Prototype","Sep 21, 2022",2022,https://news.google.com/read/CBMiwAFBVV95cUxPSUR3Ykdma3FPZTZfbXlnZmhKVFN3NE5CSmJmVGhfblBZN2V2TGZoNXpSUUFfR1BWUTdWaGRCZWFIWm9WaUVuTGY0MnpHTWJ5dFFpZ0dkcXNULUNlb0piVG1VTi1GbGVzX01BcVpJWE5HUzk2M0RvM01fZHpNekNnYWx5Z3k5cVVIMTBuV0FqWVZ4ZmNqWFdSTGgwOHhuU2J6blhJZmFOTGFQMy1xMldZcGN6SjdleWpqak41WlJ0eTDSAcYBQVVfeXFMTXB2LUtpaE1abmVqVVV6VUFkbWVRSUhfdHl3SjdDUnJ6TFJtdllUTXN3UDBZN1ZFd2I1dFZ6NkZjaHgwSXByZV9HVExCVXF2RWRRaG5rSFBvMHdXMkstNnlHTnhnZFQ0bDYya3ZIT09ITEt4QkM3QUhTVGk1LW1wNDJYMkVULWRmYzRMWVRXTm1BZWtfT01zV0tYbnZrRFppRXY4VFN1MS1reEp0RWNhMzU5c0VHbDViN3kzMnFiVS05Umc0QW93?hl=en-US&gl=US&ceid=US%3Aen,Silicon UK,By Tom Jowitt
Elon Musk fans beg for Tesla sex robot after billionaire promises 'Catgirl' Optimus,"Oct 3, 2022",2022,https://news.google.com/read/CBMihAFBVV95cUxNNjNTMlJPdGYyUnB6QjhRVUlBb3ZxdnNNYURrdzN0Y01uODhQUXBnSUNJUEhlczRaU1ptd2tMQlV1YUZwdlNFRUFXNHFaOWVhNkt4c00zaHRzcmxXZlNOcHpMY3E3MDg5ZFVnYU43dnRqVG5DYk1JWlZpTUw3M0NpM3RqeUfSAYoBQVVfeXFMUEliZmlIbmhIdGxPV3A0SjU1QlJUS2R2ZEthYWRrSW1UMDQxQTVBYXdLdk1oM3BQN0RtamxFOExGQ0NldVkyLWQ4MllnTDNXemFOMzR5M1lnS2ZmdzdBampzaTQ3ZG1reU5fNHo3QXYyOUU4MUpsQ05CSHNaNXJ6aTN2Ti1yekJJWnFn?hl=en-US&gl=US&ceid=US%3Aen,Daily Star,By Lizzie McAllister
"Two In Five People Open To Threesome With A Sex Robot, Says Survey","Mar 26, 2022",2022,https://news.google.com/read/CBMirgFBVV95cUxNVFZvcGVhMXFHUEk3U3VoUk1sUUYzWEZUb1prMzZ4NzV4akhXVnVLdVdjWGxoS0ZBamJ1eklTRFJYVzJCWWthUWFIbkRpa2RRQzkxWjNZSFhLMUhfYktOczN0aHd6V25wQVhyZmhEOHhBSTV4TExaVFRsajdxVXhPekJpWTFtUkpFcjJ0dnBBalJlam8wUEZ3Zk5NZ2xkclBXM2p3dFNlWURxc29rOFE?hl=en-US&gl=US&ceid=US%3Aen,Star Observer,By Linc Jenkin
"Elon Musk boasts ""We could make a robot catgirl"" sex doll","Apr 18, 2022",2022,https://news.google.com/read/CBMimgFBVV95cUxPUUYwemNwM05RZkZ2aGhRQ1BMdWFqcWRjRDVUTGxBR0taclJNUG9icThGYVJvMkRtZ0VLSnRteG1ibWRWcmNpSUVvajAxLTFiQktaX2owY1ExUjFZelR0cHBZVjRtdm9iRVB6NVpUdGRhVS05enIwRW9DRUxicmM5VW5OczZNemZOOXZBR0pXbjB0eHZUMEx1VG9R0gGfAUFVX3lxTFBSWXRWRTRUS1gyb3VjLVdkZkRJbDdSSGZzRk5acjFQNGFpRGFSZ2lNX1dqZXF4NUg1SW5YTW45NXR5aFNCUjlIYUpuS1RySjB1N2ljaHdwN2dGTV83RzdrbmVrcHdGT2laSU9KY2FhWG4ycUstNS1VMFRMMTc5OFUyRFE4dFB0OWdkZUVsWmd3SjZWWlRXRU5RNlZlMGNpNA?hl=en-US&gl=US&ceid=US%3Aen,Boing Boing,By Mark Frauenfelder
A visit to the human factory,"May 4, 2022",2022,https://news.google.com/read/CBMioAFBVV95cUxQODN4dTZLLVpUMzAyUUh6R2NXd1lTRTE0Q2ZORXkzd2J5WkRtMXFiR2dBOEJpNTBMTk9GOWZVV2JwWjlzOTVveWJSeGJ4U2kzRWFaRmN2Ykp2eHBPLXlPOFpZRXRxYXUtOGZBWmdiaG1RVFVrb0xvVUtkOWFodzkzUU5FRG11b2RnUl9tTmJyQ0NMS2U1MEoyMENPbkR6Vy1w?hl=en-US&gl=US&ceid=US%3Aen,The Verge,By James Vincent
Creepy ‘sex robot swap shop’ where doll lovers trade used figurines,"Jan 25, 2022",2022,https://news.google.com/read/CBMinAFBVV95cUxPUmFoWDZacmJRTlFfaXFFUk5TTnJfR1kyWjhzRTBvNVRySVNtczVYUjQ3VnA2Umh2LWdyQkJoa1pnOHdHV3FlQmRGSzJIMXVZWGNiRGJ5TXdoOHJVVndoYlNLOTJPS1RuOE9jVDZMOUh0ZUtFT2tqamR6a1lMaXhDZS1YY25Ub0hGWmdPSlR4ZTV0OU1oRHZyenF4ckM?hl=en-US&gl=US&ceid=US%3Aen,New York Post,By Charlotte Edwards
"Performance Artist Arvida Byström Set To Talk With Harmony, The AI Sex Doll","Jun 17, 2022",2022,https://news.google.com/read/CBMiqAFBVV95cUxPYzRNOERQUk0zWjBpdFB4UExaVnpfei1SRndSSTVlaXVVMklCX0dqV3JWYmI5SzFqUUlUTmVza2JfZjc2Q09WR2hwbHBMVW5WbnhHeEI3cG44YzNrQ1I0WWlXSkowY2VQNWlfVW9TaXVLR09qYWUwWGlZZllxblc1UXlZVlI0U3QtMDdXN0lMZnpRTmM1Y2RyUEhXY21Tclg1TUE1WFZvRlc?hl=en-US&gl=US&ceid=US%3Aen,vmagazine.com,
Robots and romance: science fiction and science,"Feb 12, 2022",2022,https://news.google.com/read/CBMidkFVX3lxTFBiTkNPU1U4S3NMUC1KQkJFNFlaYnY5cUZ0WnJfd2cyeGNMdUZYdTZ4bGhaWGV0Um9SWUlEcE1qcW4wcXppVlplbldENldROElzbVVNM2JubVhNaDlxcEM1VlVENy1Ld1EtSTY4WHM3anFjd1ZXV2c?hl=en-US&gl=US&ceid=US%3Aen,Robohub,By Robin Murphy
L'Atelier,"Jan 27, 2022",2022,https://news.google.com/read/CBMid0FVX3lxTE52MXFvODJtelNzcXFhdGk3amxfSDNkUFdxQXZCTnlvSHZJWHlKbHdnMUNGV05HV2RuaV84ZnlELXQ1QkEzLV9SM3hXZmt5c3M0OFBPMkdZeXdLUkZMeEZTbDFleHpCM2Q5MzlmZUpsYU5icVAtcEdN?hl=en-US&gl=US&ceid=US%3Aen,L'Atelier BNP Paribas,By Jessica Buchleitner
Sophia the Robot Is a Tribeca Film Festival Star,"Jun 10, 2022",2022,https://news.google.com/read/CBMiY0FVX3lxTE83aW1NbUJJLUw4ckd3Tl93c2ZGLWFlZ3ZPbFBDY2dHN2cxRUc5UldJRlZWVG11SnRpTU5tTFY4TGtJRkFWZmd0RmpVWFk2T2NtcFJlNHBaNkpDVlllMGZYU0xzRQ?hl=en-US&gl=US&ceid=US%3Aen,Papermag,By Kenna Mccafferty
‘Big Bug’ review: Sex robots take France by storm in wild Netflix movie,"Feb 11, 2022",2022,https://news.google.com/read/CBMikgFBVV95cUxNbDQ0WlNBdkZUS1dTeFV4dWxVVk1IZXcwQXRsemtwOXVQUjFlWldXV1M4TG5mNG5FbUlUeldnUVltMHpZYkhKM05ybnJVaXA1ZUVUV25fRjExOUFoSlh0a1NjOXVlYUZBZ2duWW81VjhnQjhxZllYZWQ3SHU1RndJLVM2SHVsS1Q4MjBVRGFtYzNWdw?hl=en-US&gl=US&ceid=US%3Aen,New York Post,By Johnny Oleksinski
NJ robotics school co-founder indicted on sex charges against six children,"Jan 13, 2022",2022,https://news.google.com/read/CBMi0gFBVV95cUxPclpDQVUxYlM5R2lJRFNqdnl2T3FjR2I3XzZUZkRxTjQxbi11UWtsRDNWbGZVM2RNVThMVzJ5M1ZJLU1sQkFmWnp5NXhJTjNxNTBqU1hTSElXbGpNZGZqVVppM3Jla2EyUm9OaVlDSWtIMGRKb1VGN09pb0g3SEZQaUxERVFwMEtLbkFXczFnOWgtTTNKTUdBaDZBdTlDYXdkSDlVamxEdFd5UEItTTdLdW1HRHUxWUpEdndCYXRUbmFMRGlzYjlBRVlnLW9pTEhyUEE?hl=en-US&gl=US&ceid=US%3Aen,My Central Jersey,By Suzanne Russell
"From bestie to sex partner, Tesla’s Optimus AI robot could soon replace human connections","Sep 22, 2022",2022,https://news.google.com/read/CBMicEFVX3lxTE5kNGVLdGt1azFBNUJPZ25sV1FZZTZaV3I0cEtRNWpHbzF5Uk5jUGJrM2RVZV9GTjFzTXE0aXZ4N1hkOWtCMWhUSlNfY0JveG1UdGFRa3Nvd0IxY3RscFZFZzVPbW1McnZCWldlX1pDaXA?hl=en-US&gl=US&ceid=US%3Aen,SCREENSHOT,By Sam Wareing
"Whitney Cummings Shows Joe Rogan Ultra-Realistic, Terrifying Sex Doll Of Herself","Sep 26, 2022",2022,https://news.google.com/read/CBMivAFBVV95cUxPZUh4RlV3NThobnFkQ0VYdlRmS3k5LS04RFVRZGpIR1dTNWpHUUU1MmJHdXZDQ0xXaTJpXzBXWjNjUjRleTBneG4wNVZsaDlOV0FXQUJwa3JCaDR1a3VTM2Z3SVlSQjRsWk16UkFqdGs1VTlQWGVIOV92YmxOdXdudXgtb0pCQktjOHBBNElsNk94LUF2VXpYVExKbjdoaVg3ZzA4MGJvaDZYM01PTTFPazdDX1pwZDlPZnFtTQ?hl=en-US&gl=US&ceid=US%3Aen,HotNewHipHop,By Alex Zidel
Insert Foot: Madonna is still self-absorbed but not wrong about Madonna,"Oct 30, 2022",2022,https://news.google.com/read/CBMibkFVX3lxTE9ES01BT0VWTG04WDhFR2licUtEV2JEcWdaak5KM0s1Z25Jbm5yYVg3RWVfREQ0YW1WQlNHTkVlZXZibHNMSTA5X19zU0UtOWxsdHVjdExjYnJPS2VxNFg5aS1GSVRrSGtmcDVWWnVn?hl=en-US&gl=US&ceid=US%3Aen,RIFF,
How artificial intelligence (AI) could redefine relationships.,"Apr 12, 2022",2022,https://news.google.com/read/CBMinAFBVV95cUxNcGlWaDZHUFNHVmU2SzZjMndpZnd5YmxkeFh1UlljeUctZkQzSXNOVmtFVk1BcVBnaGJmU3ZobUU1dkpBNFloT3JwdEdPWkhEY1d3eXM0LWpQbU0yWHNXaWxMOXc4bUNRM3MyY1pnZFJ0ejB0TjFOZWNnZkd2dWFQM2h2b2E4X0VQbmFfdjA4aThKQ3UtQUc4QmFhXzPSAaIBQVVfeXFMTzdlalQtQVdVbWxHdUEzVnBpVFNnb2NRNDVEby1kSzEzVEdhMFZGZVl2QUlwWjkwaWktdFV1cnptaU9Wa2I2VE1xOHRLWExiTEpoZEJ0WDBxZy1CX0ZRR3ZKd1BydXBLWE5GcU96NndnNlhYY1lkSktJS2ppd25NV0xsNlIwTDVMeVcya0JOSklFa1ZzbTQtVUN3RmF5YTRyeS1R?hl=en-US&gl=US&ceid=US%3Aen,Psychology Today,By Liesel Sharabi
Sex robots could soon feel things 'just like humans' thanks to creepy AI touch tech,"Jun 10, 2022",2022,https://news.google.com/read/CBMifkFVX3lxTE9jUUZGOERySVd5SEgybDNvVm9KSmpMdWtlaGlLMlBSMnRUYnZybGw3OTF4RE83N25GeDQ1M2NuRzZ6WTNmelFwY2lKd0ZPX1VyTDE3ajdqY2xPRWNEZ1dvMk44WDVHNDQ3V04zWUlIeE5NV1NnY0VlSFZscnFHUdIBgwFBVV95cUxOZkU1ZmhRVXh2OGs3ZlJrTnpKdEthVElxT1NLVnIxOU1oNFBWNk5iSWI2dl9taUNOYVNmUTIwcDFxel93SnJsMnlPWWdRamlMa2tWMnVGMnYxRXdncy02aDVoYmtpYTBfbG53WmlaQkozM3NMaUk3QUFBWnRBakY4UVNGZw?hl=en-US&gl=US&ceid=US%3Aen,Daily Star,By Ciaran Daly
Sex Robots and VR Porn: Sex in the Future Looks Wild,"Feb 21, 2022",2022,https://news.google.com/read/CBMiakFVX3lxTE50eGFlelpjdVhsNERtZ3ppNDFFOS00NDU0alRSbWE5WUw5aWlQMkVlOW9OMzVKejNHYm1TU244MkozTU9WZWtlY191WV9GeGUtTXYxOUQ3TmFMZk1hQ2Mtb1pfRkU3SVFBX0E?hl=en-US&gl=US&ceid=US%3Aen,VICE,By Djanlissa Pringels
Scientists have created 'living' skin for robots that can heal,"Jun 10, 2022",2022,https://news.google.com/read/CBMirAFBVV95cUxQY05KLWllU0Q3RmlCRjM4QURZRlJVTC1ENDZVZkFBNng2cEV1SDVuckFfX1hmUnBwWkdFTEFZalJySTh2WERkTThnU1Q0NDFndG1GTmVhNlJDZDVHM21FdUlPYUNDLXBqMVdUaWFGazVTRjd3TWR3dEU2ODBqdUoyeVg3OUVPR3NNSE5wQWZMY1ZzWVhNYVV6dm8zV0hrN25nYzBvNXVhNXRSQm1G?hl=en-US&gl=US&ceid=US%3Aen,TweakTown,By Jak Connor
"Police: Man arrested after investigators find sex doll, thousands of child porn images and videos","Sep 20, 2022",2022,https://news.google.com/read/CBMivwFBVV95cUxOaXE2R2pMVl9OYTNKbnYxY1BJSDBaZTRwTUh0XzJSRzNJUmRpZHV4bHJwdVN4STNlV3pOWkpDbWxBZlhOY1dfN0FhQTF1OE9KRmlEUjBQYTNBanpxQlpUemJtOVpOdnEtMEZQV3V4Yzc0VTIwbm5wWVpTUWxuMjM4TVp6MFpTT0IwaUE1QS1RMjZFQnRqN0FkNFVySzJvTEI4a3VERXRQOEVLaU5LbFR2MktIUnZ3Z3ZfNWVUdHl0Z9IB0wFBVV95cUxNWV9VNlpLb1dsd2cwRTdYY21pM0xKZVlkWnNvSm9HV0tYcnJsUkFoNS1SMmF0MDRtdlNpdVpHNk5kY2RHVWhOWFBWWEd1UzZZWTlSV3lOLVVyYU9LUlE5YWo1dnVFaVpETnVaTVNJb0ZGaUt1SnRwMFAta0l3N0pzTC02Rjhlb2FHY1A3TVp3RmxSc2pyUWdBQ0p2MlZNdUpvMXZUd0psajVRajZqUHlIdEg3MGMxSGttelhDV3hIUXFqVnljMkhodHZNQi1mWlVGQVFj?hl=en-US&gl=US&ceid=US%3Aen,WIS News 10,By Jordan Gartner
Influencer Says a Sex Doll Company Made a Model of Her Without Consent,"Feb 6, 2022",2022,https://news.google.com/read/CBMinAFBVV95cUxOandqVThSckRfblgwcXRVOWRwRUk4T3VuWGtmNlJKa21KSnhYWkQ0NXZ2NElIUVNnN01weHNOczR0a2xXdk0wSHJOMlRJWnNpR1ROam1mRVgzSXNSWWRyTVdkeC1YMzBnUWh6ZzJfdENuZzM5N2FCOUFOQXhaM1hEZlk5cVlCWUQ0R21leW4wcU9pdzZvSEg5Wi16T1E?hl=en-US&gl=US&ceid=US%3Aen,Business Insider,By Lindsay Dodgson
World's first sex robot' causes social media storm with 'Glaswegian accent',"Jun 8, 2022",2022,https://news.google.com/read/CBMirwFBVV95cUxPaTcwdGxIc3owWnlVb2tSM2JYaS1US0tDcS00SThjNmxuZlE3Zk1FTnhsbGZKdVhaUmJvU0paLVdrNUNhcDVtV2FTbkxtMGVQc05QXzRGRFJQRUZaOTlnaGxJVXRnbF93dlV4dW51R0puOWY0aUk3UHdnUDBJMkd0Yi1GcXN0U2kxaTZkaHBPSG13RzZVWWl1TmJBUFYxcnV3bXN3NDBUMVJTSnlvR1Jr?hl=en-US&gl=US&ceid=US%3Aen,The National,By Sophie Parsons
I’m an ethics expert and I think sex robots will be GOOD for society as humans ‘advance with variety’...,"Apr 1, 2022",2022,https://news.google.com/read/CBMihgFBVV95cUxQbDBKLTlScWF3MGpEc2w2VEQ5NFhoTTlXY3U1d05tQm0xcHlzQnl6VzlKNFRISzJhSEtPSW05czV1SUdocy1tdTBMc3MyX0E0ZzljWjBpbEFFODFGMWNaS3NWX2NtTWd3UFI2OUlRWm12SFQxdld6TXRQWFF3MlJFdkY0eERXZ9IBiwFBVV95cUxQbW1mdVdncDZmMDlDa3VLSUdnUGFKdkdDZ1BGS2xxajE1TmpVWDFHTVVPdXQ2ZEt5V1ZFTm94UnZKN1dYZjRETElxMHdyUjRQaS1DVmllZlMwWkdaR2x4YVJtemZsYTQ1cnZrRi0zTFBaTXB1MHBpVk5TdGFqYlEwRDA1OVdsTzI2SGNz?hl=en-US&gl=US&ceid=US%3Aen,The US Sun,
‘Dead body’ on tourist hot spot beach turns out to be sex doll,"Aug 22, 2022",2022,https://news.google.com/read/CBMiigFBVV95cUxQS0hwaDVnZjBlMEhnQ0tEMWRrWDJ0Z0ExWHNEUVFtQ0k2dDhiNGVKWWRsWU1ZSHlBNzJfZjNiV1hYdVVsUGRYNVZwUG90cVgxTXNWZldqYkxpVllaSEc2SVNWdGFMT2Z4dHBsbUhHWjRLdzZsX1lzT0xKZFhtVGR0bldUV2I0TldtTmc?hl=en-US&gl=US&ceid=US%3Aen,New York Post,By Ben Cost
Can Sexual Robotics Replace the Human Touch During the Pandemic? I Gave It a Try,"Oct 28, 2022",2022,https://news.google.com/read/CBMiY0FVX3lxTFBIQ1loNTJ1Y2dKR0hmaV9OYkNfemlEYUliZHV0UHk3SE9OendUbEplQWdZcmZLOFFJQjdQZ2draHl5M2tDS1UwUG5XMENPSGowR0wyZHFmeURrbnZPR1JrZkk0aw?hl=en-US&gl=US&ceid=US%3Aen,Well+Good,By Mary Grace Garis
The Disturbing and Legal Japanese Industry of Child-Like Sex Dolls,"Jun 22, 2022",2022,https://news.google.com/read/CBMidEFVX3lxTFBSdDMxRmpQcUo5N2ZaaXYyOGtDck9VVnBtRnN3RkVXMVlRTmpxdUp1R1ViZGJUZ0JyM1dtWmJvRnUwazNUV2VzRmgtVVVyM0R2UVJMS294M2lPWVM1NkllU2dONDhsLWtRQ1ZNa2FoSnU5d2xw?hl=en-US&gl=US&ceid=US%3Aen,VICE,By Hanako Montgomery
Bigbug review: A sci-fi comedy about a sexy kind of singularity,"Mar 2, 2022",2022,https://news.google.com/read/CBMitgFBVV95cUxORkVBUllIeXg2WXNlZUxBbkhBUnJteEhYTzkzdl9YNFFvVkdLT2xweWNkUVp3R0tKb0ItMkp4d1dsS2VyT0txUEp1dmpJbjVOb0pEVDBxVTh0cWo2dmFqTjM1SS1sR3ZxV2xaVUtCV3phOVBCZnZHc1hVWGFTQ1YzSE9sNW5fclFvNmlLMU9xMk5Pb1B6T2NJOWdQTU1jQVU3V3VpbzJGR212TDhXcDg3ZGV2M0stdw?hl=en-US&gl=US&ceid=US%3Aen,New Scientist,By Gregory James Wakeman
